City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
350,Lazaro Cardenas,17.9583,-102.2,23.41,83,3,3.27,MX,1707616051
351,San Patricio,28.017,-97.5169,21.05,89,100,3.58,US,1707616316
352,Gebre Guracha,9.8,38.4,13.11,75,34,1.07,ET,1707616316
353,Bairnsdale,-37.8333,147.6167,28.92,55,0,1.79,AU,1707616316
354,Awjilah,29.1081,21.2869,15.04,21,100,5.5,LY,1707616317
355,Labuan,5.2767,115.2417,29.2,79,20,3.13,MY,1707616317
356,Tadine,-21.55,167.8833,27.87,72,4,7.8,NC,1707616317
357,Ghanzi,-21.5667,21.7833,22.9,59,42,1.75,BW,1707616317
358,Pisco,-13.7,-76.2167,25.03,78,75,8.23,PE,1707616317
359,Ndibene Dahra,15.3338,-15.4766,23.62,8,0,4.25,SN,1707616317
360,Island Harbour,50.724,-1.2758,9.7,91,83,2.68,GB,1707616318
361,Zolotonosha,49.6689,32.0377,1.28,100,100,2.99,UA,1707616318
362,Brezina,33.0989,1.2608,9.25,75,10,10.66,DZ,1707616318
363,Kelowna,49.8831,-119.4857,2.85,67,100,2.57,CA,1707616318
364,Mogocha,53.7333,119.7667,-15.72,91,100,1.86,RU,1707616318
365,Panama City Beach,30.1766,-85.8055,19.07,94,100,4.63,US,1707616237
366,Saint-Pierre,-21.3393,55.4781,23.82,78,0,2.57,RE,1707616318
367,Kapa'A,22.0752,-159.319,26.99,78,75,3.09,US,1707616318
368,Marsabit,2.3284,37.9899,21.9,45,6,4.7,KE,1707616319
369,Vadso,70.0744,29.7487,-13.91,85,100,7.72,NO,1707616319
370,Vorgashor,67.5833,63.95,-25.83,99,100,2.37,RU,1707616319
371,Smara,26.7384,-11.6719,15.56,83,100,3.51,EH,1707616319
372,I-N-Salah,27.1935,2.4607,20.68,39,99,1.19,DZ,1707616319
373,Okhotsk,59.3833,143.3,-24.34,76,91,3.78,RU,1707616319
374,Susuman,62.7833,148.1667,-28.9,98,100,0.89,RU,1707616319
375,Fort Mcmurray,56.7268,-111.381,-4.23,80,100,2.57,CA,1707616291
376,Oamaru,-45.0784,170.9801,16.88,53,10,2.62,NZ,1707616320
377,Jiuquan,39.7432,98.5174,0.5,28,10,0.94,CN,1707616320
378,San Jose Del Guaviare,2.5729,-72.6459,26.61,74,67,0.95,CO,1707616320
379,Torghay,49.6339,63.4981,-19.99,95,6,3.34,KZ,1707616320
380,Yarmouth,41.7057,-70.2286,8.14,86,0,3.13,US,1707616321
381,Neftegorsk,52.802,51.166,-25.92,100,58,0.11,RU,1707616321
382,Hadibu,12.65,54.0333,25.24,71,9,4.0,YE,1707616321
383,Sumbe,-11.2061,13.8437,26.4,86,100,1.33,AO,1707616321
384,Undurkhaan,47.3194,110.6556,-10.26,78,2,3.81,MN,1707616321
385,Priargunsk,50.3691,119.1012,-22.24,100,100,1.74,RU,1707616323
386,As Sulayyil,20.4607,45.5779,19.14,48,1,0.93,SA,1707616323
387,Tippi,7.2,35.45,21.57,67,98,1.39,ET,1707616323
388,Sanctuary Point,-35.1114,150.629,26.66,50,2,4.53,AU,1707616323
389,Steinbach,50.1667,8.5667,9.54,94,20,2.06,DE,1707616324
390,Lorengau,-2.0226,147.2712,29.59,72,100,3.88,PG,1707616324
391,Cambria,35.5641,-121.0808,15.41,82,0,1.69,US,1707616324
392,Korem,12.5058,39.5228,13.07,74,3,0.86,ET,1707616324
393,Claveria,18.6074,121.0832,22.4,85,98,7.37,PH,1707616325
394,Rodna,47.4167,24.8167,6.69,92,100,0.73,RO,1707616325
395,Tonosho,34.4833,134.1833,9.12,59,100,2.7,JP,1707616325
396,Inarajan Village,13.2736,144.7484,30.54,74,52,8.18,GU,1707616325
397,La Ronge,55.1001,-105.2842,-8.86,79,100,2.57,CA,1707616325
398,Baukau,51.5526,7.2042,10.68,95,100,1.71,DE,1707616326
399,Revda,56.801,59.9303,-18.16,93,100,6.43,RU,1707616326
400,Gadzhiyevo,69.2551,33.3362,-10.66,91,100,2.4,RU,1707616326
401,Sechura,-5.5569,-80.8222,27.49,71,51,6.27,PE,1707616326
402,Lerwick,60.1545,-1.1494,4.0,94,100,15.84,GB,1707616327
403,El Bauga,18.262,33.9081,15.6,23,0,4.42,SD,1707616327
404,Selfoss,63.9331,-20.9971,-3.37,84,100,4.28,IS,1707616327
405,Prainha,-1.8,-53.48,23.58,98,51,1.36,BR,1707616327
406,Taulaga,-11.0553,-171.0883,28.11,84,100,6.89,AS,1707616328
407,Xining,36.6167,101.7667,-5.58,46,4,1.2,CN,1707616328
408,Mangrol,21.1167,70.1167,18.09,34,0,5.46,IN,1707616328
409,Black Point,-34.6187,137.8972,25.39,49,12,1.96,AU,1707616328
410,Machico,32.7,-16.7667,20.4,88,40,0.51,PT,1707616328
411,Osuna,37.2377,-5.1075,7.73,94,25,2.47,ES,1707616328
412,Pingliang,35.5392,106.6861,2.63,40,0,0.74,CN,1707616329
413,Nova Vicosa,-17.8919,-39.3719,23.55,90,90,1.0,BR,1707616329
414,Suva,-18.1416,178.4415,31.71,74,75,6.69,FJ,1707616329
415,Krasnohrad,49.3814,35.4402,0.63,99,100,3.6,UA,1707616329
416,Kahta,37.7855,38.6237,6.65,76,22,1.85,TR,1707616329
417,Mejit,10.2753,170.8646,26.48,74,100,8.97,MH,1707616330
418,Robore,-18.3333,-59.75,25.25,83,100,0.6,BO,1707616330
419,Breves,-1.6822,-50.4803,23.88,97,100,1.28,BR,1707616330
420,Nadym,65.5333,72.5167,-17.04,94,100,7.58,RU,1707616330
421,Dadhar,29.4753,67.6514,15.19,31,2,0.98,PK,1707616330
422,Puerto Colombia,10.9878,-74.9547,28.05,79,0,15.98,CO,1707616331
423,Canguaretama,-6.38,-35.1289,26.28,82,71,3.84,BR,1707616331
424,Guerrero Negro,27.9769,-114.0611,15.08,65,10,6.03,MX,1707616331
425,Carutapera,-1.195,-46.02,28.51,76,99,6.5,BR,1707616331
426,Nabire,-3.3667,135.4833,29.47,73,42,2.42,ID,1707616331
427,Katsuren-Haebaru,26.3369,127.8719,18.94,46,20,6.17,JP,1707616332
428,El Nido,11.1858,119.3956,26.91,73,38,5.25,PH,1707616332
429,Crane,31.3974,-102.3501,15.41,26,82,4.16,US,1707616332
430,Arraial Do Cabo,-22.9661,-42.0278,25.59,82,12,8.97,BR,1707616333
431,Uturoa,-16.7333,-151.4333,27.2,89,100,12.02,PF,1707616333
432,Gamba,-2.65,10.0,26.27,87,94,1.22,GA,1707616333
433,Mitu,1.1983,-70.1733,23.94,90,53,0.28,CO,1707616333
434,Ashgabat,37.95,58.3833,8.92,57,69,1.03,TM,1707616333
435,Porto Torres,40.835,8.3972,12.1,77,89,10.57,IT,1707616333
436,Batticaloa,7.7102,81.6924,26.35,72,99,4.64,LK,1707616334
437,Bafoulabe,13.8065,-10.8321,27.29,10,0,1.45,ML,1707616334
438,Shimoda,34.6667,138.95,10.61,70,100,2.25,JP,1707616334
439,Sydney,-33.8679,151.2073,25.43,61,75,4.63,AU,1707615840
440,Withamsville,39.0623,-84.2883,9.52,69,100,0.45,US,1707616334
441,Qujing,25.4833,103.7833,7.64,52,92,2.56,CN,1707616334
442,Rabigh,22.7986,39.0349,21.05,56,0,3.77,SA,1707616335
443,Kawambwa,-9.7915,29.0791,17.92,98,100,2.08,ZM,1707616335
444,Minot,48.2325,-101.2963,-7.88,67,20,3.6,US,1707616223
445,Karagandy,49.8019,73.1021,-12.03,96,100,2.29,KZ,1707616335
446,Nagqu,31.5,92.0,-14.48,40,6,2.19,CN,1707616335
447,Lospalos,-8.5186,127.0025,28.42,70,87,5.49,TL,1707616335
448,Cabedelo,-6.9811,-34.8339,27.37,79,17,4.31,BR,1707616336
449,Sao Vicente,-23.9631,-46.3919,27.75,49,9,3.58,BR,1707616336
450,Alaghsas,17.0187,8.0168,18.8,12,0,3.65,NE,1707616336
451,Conakry,9.538,-13.6773,28.04,78,82,2.06,GN,1707616038
452,Igarka,67.4667,86.5833,-19.72,87,100,2.91,RU,1707616337
453,Weno,7.4515,151.8468,29.97,70,75,6.17,FM,1707616337
454,Giyani,-23.3025,30.7187,20.71,74,100,5.1,ZA,1707616337
455,Strezhevoy,60.7333,77.5889,-17.82,94,100,6.12,RU,1707616337
456,Blachownia,50.7802,18.9639,9.0,89,100,2.89,PL,1707616337
457,Margate,51.3813,1.3862,7.72,95,100,3.01,GB,1707616338
458,Mira,45.4358,12.1348,10.68,97,75,4.12,IT,1707616339
459,Charneca De Caparica,38.6206,-9.1915,12.16,77,20,1.03,PT,1707616339
460,Gulu,2.7746,32.299,25.3,42,100,0.49,UG,1707616339
461,Amos,48.5669,-78.1162,-2.17,97,100,2.5,CA,1707616339
462,Morehead City,34.7229,-76.726,18.01,87,40,6.17,US,1707616340
463,Aasiaat,68.7098,-52.8699,-20.4,99,100,3.86,GL,1707616340
464,Hengchun,22.0042,120.7439,19.89,58,39,11.93,TW,1707616340
465,Ballina,-28.8667,153.5667,27.21,61,69,3.11,AU,1707616341
466,Cuatro Cienegas De Carranza,26.9833,-102.0833,19.43,25,46,2.47,MX,1707616341
467,Korla,41.7597,86.1469,2.08,33,26,3.35,CN,1707616342
468,Fleurance,43.8482,0.663,8.86,99,100,10.0,FR,1707616342
469,Northam,51.0333,-4.2167,9.81,97,96,4.39,GB,1707616342
470,Ekibastuz,51.6667,75.3667,-12.86,84,7,5.44,KZ,1707616343
471,Chilliwack,49.1747,-121.9443,7.78,74,100,0.51,CA,1707616099
472,Ulaangom,49.9811,92.0667,-23.51,95,98,1.53,MN,1707616343
473,Ugoofaaru,5.6667,73.0,28.13,75,6,8.42,MV,1707616343
474,Burutu,5.3509,5.5076,26.84,90,63,2.28,NG,1707616344
475,Basco,20.4487,121.9702,21.36,71,100,12.65,PH,1707616344
476,Linhares,-19.3911,-40.0722,23.64,89,100,0.38,BR,1707616345
477,Olyokminsk,60.3736,120.4264,-19.33,97,100,1.53,RU,1707616345
478,Caxias,38.7031,-9.2767,12.49,78,20,1.79,PT,1707616345
479,Andergrove,-21.0833,149.1833,31.47,66,76,7.39,AU,1707616345
480,Lata,40.1629,-8.3327,7.73,82,100,1.89,PT,1707616345
481,Taltal,-25.4,-70.4833,21.32,82,29,1.99,CL,1707616346
482,Kamen'-Rybolov,44.7481,132.0403,-8.9,80,92,0.81,RU,1707616346
483,Port-Vila,-17.7338,168.3219,28.78,79,75,5.14,VU,1707616346
484,Kalmunai,7.4167,81.8167,25.82,76,96,3.28,LK,1707616347
485,Kangding,30.0513,101.9603,5.2,41,0,2.59,CN,1707616348
486,Plettenberg Bay,-34.0527,23.3716,14.27,79,100,1.19,ZA,1707616348
487,Djougou,9.7085,1.666,24.7,17,19,1.08,BJ,1707616348
488,Oliveira Dos Brejinhos,-12.3169,-42.8961,20.18,99,100,1.54,BR,1707616348
489,Khandyga,62.6667,135.6,-35.97,95,59,0.67,RU,1707616348
490,Mokhsogollokh,61.4681,128.9203,-39.32,100,100,1.91,RU,1707616349
491,Kushikino,31.7167,130.2667,9.7,61,98,6.5,JP,1707616349
492,Coari,-4.085,-63.1414,26.83,80,98,1.03,BR,1707616349
493,Wanning,18.8003,110.3967,19.05,67,99,5.1,CN,1707616349
494,Bani Walid,31.7566,13.9942,17.32,39,56,6.98,LY,1707616350
495,Touros,-5.1989,-35.4608,27.82,79,100,8.78,BR,1707616350
496,Samdari,25.8167,72.5833,14.0,30,7,3.84,IN,1707616350
497,Marine Corps Base Hawaii - Mcbh,21.4453,-157.7513,26.98,72,20,3.6,US,1707616350
498,Tunceli,39.1083,39.5471,4.06,85,100,1.9,TR,1707616350
499,Qarazhal,48.0078,70.7903,-5.86,96,100,2.7,KZ,1707616351
500,Porto Novo,6.4965,2.6036,27.9,91,46,3.58,BJ,1707616351
501,Okha,53.5739,142.9478,-22.46,97,80,3.47,RU,1707616351
502,Pimentel,-6.8367,-79.9342,25.16,78,100,5.66,PE,1707616351
503,Krasnogvardeyskoye,45.8456,41.5186,10.25,71,100,2.75,RU,1707616352
504,La Plata,-34.9215,-57.9545,28.23,72,0,2.11,AR,1707616352
505,Princeville,45.7668,-61.2985,3.72,92,100,3.6,CA,1707616352
506,Port Shepstone,-30.7414,30.455,19.7,82,100,2.17,ZA,1707616352
507,Pokhara,28.2333,83.9833,12.92,19,0,2.81,NP,1707616353
508,Kavaratti,10.5669,72.642,27.73,74,93,3.53,IN,1707616353
509,Arkhangel'Sk,64.5401,40.5433,-18.94,78,75,1.0,RU,1707616353
510,Nova Olimpia,-14.7972,-57.2881,23.36,97,100,1.48,BR,1707616353
511,Magistral'Nyy,56.1725,107.4458,-4.24,92,100,2.05,RU,1707616354
512,Tyrnava,64.7647,25.6523,-25.01,98,8,1.72,FI,1707616354
513,Kasempa,-13.4584,25.8338,17.68,85,100,2.24,ZM,1707616354
514,Wewak,-3.5534,143.6268,28.99,74,100,3.56,PG,1707616354
515,Howard Springs,-12.497,131.047,25.95,76,38,5.58,AU,1707616354
516,Wylie,33.0151,-96.5389,12.69,83,100,2.06,US,1707616354
517,Djenne,13.9061,-4.5533,23.71,9,0,3.71,ML,1707616355
518,Zhanaozen,43.3,52.8,7.42,76,25,2.84,KZ,1707616355
519,Alta,69.9689,23.2717,-20.41,65,56,2.57,NO,1707616355
520,Choele Choel,-39.2667,-65.6833,26.83,44,1,4.79,AR,1707616355
521,Cannonvale,-20.2833,148.7,28.66,57,61,5.7,AU,1707616355
522,Happy Valley-Goose Bay,53.3168,-60.3315,1.17,69,100,4.12,CA,1707616355
523,Tarnogskiy Gorodok,60.4997,43.5761,-22.37,100,100,1.82,RU,1707616356
524,Selty,57.3132,52.1345,-22.71,100,86,2.06,RU,1707616356
525,Mahibadhoo,3.7833,72.9667,27.84,78,3,6.84,MV,1707616356
526,Golfito,8.639,-83.166,24.78,93,89,0.97,CR,1707616356
527,Newport,51.5877,-2.9984,8.4,91,100,4.92,GB,1707616356
528,Ongjin,37.9347,125.3619,3.19,58,62,6.89,KP,1707616357
529,Nouadhibou,20.931,-17.0347,19.99,88,20,7.72,MR,1707616357
530,Lashio,22.9333,97.75,16.4,49,2,0.56,MM,1707616153
531,Odessa,46.4775,30.7326,8.04,79,100,3.44,UA,1707616357
532,Sandnessjoen,66.0217,12.6316,-19.71,71,0,6.85,NO,1707616357
533,Jiangzi,28.95,89.6333,-9.69,62,1,2.0,CN,1707616357
534,Karungdong,5.8844,121.263,29.82,61,10,2.93,PH,1707616358
535,Neiafu,-18.65,-173.9833,28.5,74,100,1.85,TO,1707616358
536,Auki,-8.7676,160.7034,28.14,76,100,8.75,SB,1707616358
537,Port Moresby,-9.4431,147.1797,29.68,70,40,2.57,PG,1707616358
538,Massawa,15.6097,39.45,25.91,84,71,5.01,ER,1707616358
539,Kuressaare,58.2481,22.5039,-4.99,91,100,4.63,EE,1707616358
540,Greymouth,-42.4667,171.2,18.08,40,0,3.81,NZ,1707616264
541,Shuangjiang,26.1547,109.7138,10.94,57,0,1.15,CN,1707616359
542,Elko,41.0002,-115.5012,-2.99,91,44,1.5,US,1707616229
543,Balykchy,42.4557,76.1861,2.67,88,95,0.9,KG,1707616359
544,Meadow Lakes,61.6247,-149.6011,4.99,77,100,3.09,US,1707616359
545,Mersing,2.4312,103.8405,26.95,83,20,6.17,MY,1707616359
546,Son La,21.3167,103.9,11.27,86,100,0.16,VN,1707616359
547,Santa Marta,11.2408,-74.199,30.03,69,20,11.62,CO,1707616299
548,Mwene-Ditu,-7.0,23.45,18.84,97,100,1.81,CD,1707616360
549,Yung Shue Wan,22.2333,114.1167,18.12,60,15,1.76,HK,1707616360
550,Meadow Lake,34.8014,-106.5436,1.88,80,100,4.36,US,1707616360
551,Ko Lanta,7.5336,99.0865,26.74,73,74,6.93,TH,1707616360
552,Aleksandrov Gay,50.147,48.5704,-10.6,89,100,3.8,RU,1707616360
553,Chardara,41.2547,67.9692,10.18,44,100,2.98,KZ,1707616361
554,Champerico,14.3,-91.9167,25.61,71,0,3.6,GT,1707616361
555,Dunedin,-45.8742,170.5036,14.89,52,99,3.58,NZ,1707616361
556,Kara-Balta,42.8142,73.8481,4.48,44,49,3.36,KG,1707616361
557,San Rafael Del Sur,11.8485,-86.4384,27.54,63,5,4.74,NI,1707616361
